temp,humidity,wind_speed,pressure,aqi,country,city1,city2,date
17,93,15.1,1020,9,USA,West Virginia,Mabscott,2020-05-23T12:00:00.000Z
15,93,8.7,1018,5,USA,West Virginia,Lubeck,2020-05-23T12:00:00.000Z
18,100,5.0,1018,9,USA,West Virginia,Logan,2020-05-23T12:00:00.000Z
16,93,5.1,1020,9,USA,West Virginia,Lewisburg,2020-05-23T12:00:00.000Z
16,88,8.7,1020,9,USA,West Virginia,MacArthur,2020-05-23T12:00:00.000Z
17,100,5.8,1018,5,USA,West Virginia,Lavalette,2020-05-23T12:00:00.000Z
18,99,5.3,1018,9,USA,West Virginia,Lesage,2020-05-23T12:00:00.000Z
15,93,8.7,1019,13,USA,West Virginia,Kingwood,2020-05-23T12:00:00.000Z
15,87,13.0,1020,9,USA,West Virginia,Keyser,2020-05-23T12:00:00.000Z
15,93,12.2,1019,21,USA,West Virginia,Hooverson Heights,2020-05-23T12:00:00.000Z
17,98,4.2,1015,9,USA,West Virginia,Hurricane,2020-05-23T12:00:00.000Z
17,88,12.2,1017,21,USA,West Virginia,Inwood,2020-05-23T12:00:00.000Z
17,100,5.8,1018,5,USA,West Virginia,Kenova,2020-05-23T12:00:00.000Z
15,93,15.1,1020,9,USA,West Virginia,Hinton,2020-05-23T12:00:00.000Z
16,93,4.7,1018,9,USA,West Virginia,Harrisville,2020-05-23T12:00:00.000Z
16,94,5.5,1018,9,USA,West Virginia,Hamlin,2020-05-23T12:00:00.000Z
16,93,8.7,1019,17,USA,West Virginia,Granville,2020-05-23T12:00:00.000Z
17,91,2.6,1020,17,USA,West Virginia,Grantsville,2020-05-23T12:00:00.000Z
17,88,7.1,1019,9,USA,West Virginia,Grafton,2020-05-23T12:00:00.000Z
18,91,2.6,1020,9,USA,West Virginia,Glenville,2020-05-23T12:00:00.000Z
19,93,3.9,1019,9,USA,West Virginia,Gilbert Creek,2020-05-23T12:00:00.000Z
16,93,12.2,1019,21,USA,West Virginia,Glendale,2020-05-23T12:00:00.000Z
17,93,15.1,1020,9,USA,West Virginia,Fayetteville,2020-05-23T12:00:00.000Z
16,98,7.7,1017,17,USA,West Virginia,Fort Ashby,2020-05-23T12:00:00.000Z
14,93,12.2,1019,21,USA,West Virginia,Follansbee,2020-05-23T12:00:00.000Z
17,83,5.1,1016,17,USA,West Virginia,Franklin,2020-05-23T12:00:00.000Z
17,100,5.3,1018,17,USA,West Virginia,Elkview,2020-05-23T12:00:00.000Z
16,93,4.8,1020,9,USA,West Virginia,Fairlea,2020-05-23T12:00:00.000Z
16,94,6.3,1017,13,USA,West Virginia,Fairmont,2020-05-23T12:00:00.000Z
18,77,8.9,1019,9,USA,West Virginia,Elkins,2020-05-23T12:00:00.000Z
17,97,4.0,1017,17,USA,West Virginia,Eleanor,2020-05-23T12:00:00.000Z
17,100,4.3,1013,17,USA,West Virginia,Dunbar,2020-05-23T12:00:00.000Z
17,88,7.2,1019,9,USA,West Virginia,Despard,2020-05-23T12:00:00.000Z
15,93,8.7,1018,9,USA,West Virginia,Elizabeth,2020-05-23T12:00:00.000Z
18,97,4.2,1015,9,USA,West Virginia,Culloden,2020-05-23T12:00:00.000Z
16,88,8.7,1020,9,USA,West Virginia,Daniels,2020-05-23T12:00:00.000Z
17,93,4.5,1020,9,USA,West Virginia,Craigsville,2020-05-23T12:00:00.000Z
17,93,15.1,1020,9,USA,West Virginia,Crab Orchard,2020-05-23T12:00:00.000Z
17,100,3.5,1018,17,USA,West Virginia,Coal Fork,2020-05-23T12:00:00.000Z
18,100,4.3,1020,17,USA,West Virginia,Cross Lanes,2020-05-23T12:00:00.000Z
17,100,6.6,1018,17,USA,West Virginia,Clendenin,2020-05-23T12:00:00.000Z
18,64,6.3,1018,13,USA,West Virginia,Clay,2020-05-23T12:00:00.000Z
17,93,15.1,1020,9,USA,West Virginia,Coal City,2020-05-23T12:00:00.000Z
17,88,7.6,1019,9,USA,West Virginia,Clarksburg,2020-05-23T12:00:00.000Z
15,93,4.3,1019,21,USA,West Virginia,Chester,2020-05-23T12:00:00.000Z
19,93,5.0,1019,9,USA,West Virginia,Chapmanville,2020-05-23T12:00:00.000Z
15,93,8.7,1019,13,USA,West Virginia,Cheat Lake,2020-05-23T12:00:00.000Z
17,100,3.1,1018,9,USA,West Virginia,Chesapeake,2020-05-23T12:00:00.000Z
17,100,5.8,1018,5,USA,West Virginia,Ceredo,2020-05-23T12:00:00.000Z
15,93,15.1,1021,17,USA,West Virginia,Brush Fork,2020-05-23T12:00:00.000Z
18,100,8.7,1019,5,USA,West Virginia,Buckhannon,2020-05-23T12:00:00.000Z
17,97,4.3,1017,17,USA,West Virginia,Buffalo,2020-05-23T12:00:00.000Z
17,88,7.1,1019,9,USA,West Virginia,Bridgeport,2020-05-23T12:00:00.000Z
16,88,8.7,1020,9,USA,West Virginia,Bradley,2020-05-23T12:00:00.000Z
15,93,8.7,1019,13,USA,West Virginia,Brookhaven,2020-05-23T12:00:00.000Z
17,93,3.1,1018,5,USA,West Virginia,Boaz,2020-05-23T12:00:00.000Z
14,93,15.1,1021,17,USA,West Virginia,Bluefield,2020-05-23T12:00:00.000Z
17,93,3.9,1018,5,USA,West Virginia,Blennerhassett,2020-05-23T12:00:00.000Z
15,93,12.2,1019,21,USA,West Virginia,Bethlehem,2020-05-23T12:00:00.000Z
14,93,12.2,1020,9,USA,West Virginia,Bluewell,2020-05-23T12:00:00.000Z
14,93,8.7,1018,21,USA,West Virginia,Bethany,2020-05-23T12:00:00.000Z
17,93,12.2,1019,21,USA,West Virginia,Benwood,2020-05-23T12:00:00.000Z
18,77,8.4,1019,9,USA,West Virginia,Belington,2020-05-23T12:00:00.000Z
17,93,15.1,1020,9,USA,West Virginia,Beckley,2020-05-23T12:00:00.000Z
17,93,15.1,1020,9,USA,West Virginia,Beaver,2020-05-23T12:00:00.000Z
15,98,6.4,1017,13,USA,West Virginia,Barrackville,2020-05-23T12:00:00.000Z
17,100,2.9,1018,9,USA,West Virginia,Belle,2020-05-23T12:00:00.000Z
18,99,5.0,1018,9,USA,West Virginia,Barboursville,2020-05-23T12:00:00.000Z
16,93,15.1,1020,9,USA,West Virginia,Ansted,2020-05-23T12:00:00.000Z
16,93,2.9,1020,9,USA,West Virginia,Alderson,2020-05-23T12:00:00.000Z
16,99,5.3,1017,17,USA,West Virginia,Alum Creek,2020-05-23T12:00:00.000Z
7,84,7.7,841,17,USA,Wyoming,Wright,2020-05-23T12:00:00.000Z
9,66,12.2,1009,5,USA,Wyoming,Worland,2020-05-23T12:00:00.000Z
0,95,26.7,1012,0,USA,Wyoming,Wilson,2020-05-23T12:00:00.000Z
11,82,35.9,1008,9,USA,Wyoming,Wheatland,2020-05-23T12:00:00.000Z
8,81,26.7,1009,9,USA,Wyoming,Weston,2020-05-23T12:00:00.000Z
11,51,20.9,1008,9,USA,Wyoming,Upton,2020-05-23T12:00:00.000Z
10,93,33.6,1009,9,USA,Wyoming,Sundance,2020-05-23T12:00:00.000Z
9,70,8.7,1011,5,USA,Wyoming,Thermopolis,2020-05-23T12:00:00.000Z
0,91,26.7,1012,5,USA,Wyoming,South Park,2020-05-23T12:00:00.000Z
10,87,18.0,1010,5,USA,Wyoming,South Greeley,2020-05-23T12:00:00.000Z
14,82,33.0,1008,13,USA,Wyoming,Torrington,2020-05-23T12:00:00.000Z
6,60,41.7,1011,5,USA,Wyoming,Sinclair,2020-05-23T12:00:00.000Z
0,95,7.7,1010,5,USA,Wyoming,Star Valley Ranch,2020-05-23T12:00:00.000Z
7,81,26.7,1009,13,USA,Wyoming,Sleepy Hollow,2020-05-23T12:00:00.000Z
8,70,15.1,1009,5,USA,Wyoming,Riverton,2020-05-23T12:00:00.000Z
7,42,38.8,1012,5,USA,Wyoming,Saratoga,2020-05-23T12:00:00.000Z
0,92,26.7,1012,5,USA,Wyoming,Rafter J Ranch,2020-05-23T12:00:00.000Z
2,74,33.0,1013,5,USA,Wyoming,Rock Springs,2020-05-23T12:00:00.000Z
6,60,41.7,1011,5,USA,Wyoming,Rawlins,2020-05-23T12:00:00.000Z
10,87,23.8,1010,5,USA,Wyoming,Ranchettes,2020-05-23T12:00:00.000Z
11,93,33.0,1009,9,USA,Wyoming,Pine Bluffs,2020-05-23T12:00:00.000Z
4,86,83.4,1011,9,USA,Wyoming,Powell,2020-05-23T12:00:00.000Z
2,74,33.0,1013,5,USA,Wyoming,North Rock Springs,2020-05-23T12:00:00.000Z
1,83,57.0,1005,5,USA,Wyoming,Mountain View,2020-05-23T12:00:00.000Z
8,82,18.2,1007,13,USA,Wyoming,Moorcroft,2020-05-23T12:00:00.000Z
1,93,26.7,1011,5,USA,Wyoming,Marbleton,2020-05-23T12:00:00.000Z
7,81,8.7,1010,17,USA,Wyoming,Mills,2020-05-23T12:00:00.000Z
0,87,57.0,1005,5,USA,Wyoming,Lyman,2020-05-23T12:00:00.000Z
12,89,25.9,1008,13,USA,Wyoming,Lusk,2020-05-23T12:00:00.000Z
0,93,65.5,1013,5,USA,Wyoming,Kemmerer,2020-05-23T12:00:00.000Z
7,81,59.7,1010,9,USA,Wyoming,Lovell,2020-05-23T12:00:00.000Z
1,93,26.7,1011,0,USA,Wyoming,Juel Spring,2020-05-23T12:00:00.000Z
0,97,18.7,1012,5,USA,Wyoming,Jackson,2020-05-23T12:00:00.000Z
2,74,33.0,1013,5,USA,Wyoming,Hiawatha,2020-05-23T12:00:00.000Z
12,82,15.1,1009,13,USA,Wyoming,Guernsey,2020-05-23T12:00:00.000Z
9,66,34.0,1008,5,USA,Wyoming,Greybull,2020-05-23T12:00:00.000Z
7,84,28.2,1000,13,USA,Wyoming,Gillette,2020-05-23T12:00:00.000Z
8,70,26.7,1009,13,USA,Wyoming,Glenrock,2020-05-23T12:00:00.000Z
10,87,18.0,1010,5,USA,Wyoming,Fox Farm-College,2020-05-23T12:00:00.000Z
8,66,12.2,1009,5,USA,Wyoming,Fort Washakie,2020-05-23T12:00:00.000Z
8,66,12.2,1009,5,USA,Wyoming,Ethete,2020-05-23T12:00:00.000Z
7,81,8.7,1010,17,USA,Wyoming,Evansville,2020-05-23T12:00:00.000Z
4,80,38.8,1012,13,USA,Wyoming,Cody,2020-05-23T12:00:00.000Z
9,61,23.8,1011,5,USA,Wyoming,Buffalo,2020-05-23T12:00:00.000Z
7,81,12.2,1009,17,USA,Wyoming,Casper,2020-05-23T12:00:00.000Z
10,96,20.8,1005,9,USA,Wyoming,Carpenter,2020-05-23T12:00:00.000Z
3,93,26.7,1011,5,USA,Wyoming,Big Piney,2020-05-23T12:00:00.000Z
7,81,8.7,1010,17,USA,Wyoming,Bar Nunn,2020-05-23T12:00:00.000Z
8,70,15.1,1009,5,USA,Wyoming,Arapahoe,2020-05-23T12:00:00.000Z
7,81,26.7,1009,13,USA,Wyoming,Antelope Valley-Crestview,2020-05-23T12:00:00.000Z
0,95,18.0,1014,5,USA,Wyoming,Afton,2020-05-23T12:00:00.000Z
9,93,65.5,991,21,United Kingdom,Scotland,Lerwick,2020-05-23T12:00:00.000Z
10,87,15.4,1005,17,United Kingdom,Scotland,Haggs,2020-05-23T12:00:00.000Z
10,89,7.7,1005,17,United Kingdom,Scotland,Fort William,2020-05-23T12:00:00.000Z
11,81,50.4,998,5,United Kingdom,Scotland,Garve,2020-05-23T12:00:00.000Z
10,81,83.4,1009,17,United Kingdom,Scotland,Eskdalemuir,2020-05-23T12:00:00.000Z
10,81,71.3,1006,13,United Kingdom,Scotland,Dumbarton,2020-05-23T12:00:00.000Z
9,81,83.4,1009,17,United Kingdom,Scotland,Dumfries,2020-05-23T12:00:00.000Z
10,97,20.8,1014,13,United Kingdom,Scotland,Croy,2020-05-23T12:00:00.000Z
11,87,83.4,1004,17,United Kingdom,Scotland,Bo'ness,2020-05-23T12:00:00.000Z
10,86,18.2,1005,17,United Kingdom,Scotland,Bridge of Allan,2020-05-23T12:00:00.000Z
29,20,23.8,1024,42,Tunisia,Tataouine,Tataouine,2020-05-23T12:00:00.000Z
25,47,35.9,1026,29,Tunisia,Susah,Sousse,2020-05-23T12:00:00.000Z
28,22,5.8,1026,29,Tunisia,Susah,Sidi el Hani,2020-05-23T12:00:00.000Z
29,30,41.7,1025,17,Tunisia,Tawzar,Tamaghzah,2020-05-23T12:00:00.000Z
31,25,38.8,1024,17,Tunisia,Tawzar,Tozeur,2020-05-23T12:00:00.000Z
31,25,38.8,1024,17,Tunisia,Tawzar,Degache,2020-05-23T12:00:00.000Z
31,25,38.8,1024,17,Tunisia,Tawzar,Nefta,2020-05-23T12:00:00.000Z
32,17,18.0,1024,21,Tunisia,Silyanah,Siliana,2020-05-23T12:00:00.000Z
31,25,38.8,1024,17,Tunisia,Tawzar,Chebika,2020-05-23T12:00:00.000Z
30,20,12.2,1025,17,Tunisia,Silyanah,Le Krib,2020-05-23T12:00:00.000Z
30,17,8.7,1025,17,Tunisia,Silyanah,Kesra,2020-05-23T12:00:00.000Z
32,17,18.0,1024,25,Tunisia,Silyanah,Gafour,2020-05-23T12:00:00.000Z
24,19,20.6,1025,17,Tunisia,Silyanah,Maktar,2020-05-23T12:00:00.000Z
29,17,19.8,1026,34,Tunisia,Silyanah,Bou Arada,2020-05-23T12:00:00.000Z
24,47,38.8,1026,29,Tunisia,Susah,Msaken,2020-05-23T12:00:00.000Z
24,47,38.8,1026,29,Tunisia,Susah,Akouda,2020-05-23T12:00:00.000Z
24,57,44.6,1026,29,Tunisia,Susah,Sidi Bou Ali,2020-05-23T12:00:00.000Z
24,47,38.8,1026,29,Tunisia,Susah,Port el Kantaoui,2020-05-23T12:00:00.000Z
24,47,38.8,1026,29,Tunisia,Susah,Hammam Sousse,2020-05-23T12:00:00.000Z
24,57,44.6,1026,29,Tunisia,Susah,Harqalah,2020-05-23T12:00:00.000Z
27,39,20.9,1026,29,Tunisia,Manouba,Manouba,2020-05-23T12:00:00.000Z
29,23,18.0,1025,17,Tunisia,Gafsa,Gafsa,2020-05-23T12:00:00.000Z
27,47,29.6,1025,29,Tunisia,Ariana,Ariana,2020-05-23T12:00:00.000Z
26,54,41.7,1025,29,Tunisia,Safaqis,Skhira,2020-05-23T12:00:00.000Z
25,47,23.8,1026,29,Tunisia,Safaqis,Sfax,2020-05-23T12:00:00.000Z
30,25,41.5,1024,29,Tunisia,Qibili,Kebili,2020-05-23T12:00:00.000Z
30,22,38.9,1024,38,Tunisia,Qibili,Jemna,2020-05-23T12:00:00.000Z
26,54,41.7,1025,34,Tunisia,Qabis,Matmata,2020-05-23T12:00:00.000Z
27,16,22.7,1025,17,Tunisia,Sidi Bu Zayd,Sidi Bouzid,2020-05-23T12:00:00.000Z
25,57,44.6,1026,29,Tunisia,Nabul,Nabeul,2020-05-23T12:00:00.000Z
27,30,33.8,1025,29,Tunisia,Sidi Bu Zayd,Mezzouna,2020-05-23T12:00:00.000Z
28,16,22.0,1025,17,Tunisia,Sidi Bu Zayd,Jilma,2020-05-23T12:00:00.000Z
30,9,12.2,1027,17,Tunisia,Kef,Tajerouine,2020-05-23T12:00:00.000Z
29,34,41.7,1025,25,Tunisia,Bajah,Beja,2020-05-23T12:00:00.000Z
27,17,8.7,1025,29,Tunisia,Al Qayrawan,Sbikha,2020-05-23T12:00:00.000Z
29,17,18.0,1024,21,Tunisia,Jundubah,Fernana,2020-05-23T12:00:00.000Z
27,39,20.9,1026,29,Tunisia,Bin 'Arus,Ben Arous,2020-05-23T12:00:00.000Z
32,17,18.0,1024,17,Tunisia,Kef,Sakiet Sidi Youssef,2020-05-23T12:00:00.000Z
29,9,12.2,1027,17,Tunisia,Al Qasrayn,Thala,2020-05-23T12:00:00.000Z
26,17,22.9,1025,17,Tunisia,Al Qasrayn,Rohia,2020-05-23T12:00:00.000Z
27,34,41.7,1025,29,Tunisia,Jundubah,Tabarka,2020-05-23T12:00:00.000Z
26,17,21.6,1025,17,Tunisia,Al Qasrayn,Sbiba,2020-05-23T12:00:00.000Z
30,20,12.2,1025,17,Tunisia,Jundubah,Oued Meliz,2020-05-23T12:00:00.000Z
26,17,24.8,1025,17,Tunisia,Al Qasrayn,Kasserine,2020-05-23T12:00:00.000Z
32,17,18.0,1024,17,Tunisia,Jundubah,Jendouba,2020-05-23T12:00:00.000Z
30,17,8.7,1025,29,Tunisia,Al Qayrawan,Kairouan,2020-05-23T12:00:00.000Z
30,17,8.7,1025,21,Tunisia,Al Qayrawan,Haffouz,2020-05-23T12:00:00.000Z
30,20,12.2,1025,17,Tunisia,Kef,Nibbar,2020-05-23T12:00:00.000Z
29,9,12.2,1027,17,Tunisia,Kef,Menzel Salem,2020-05-23T12:00:00.000Z
32,17,18.0,1024,17,Tunisia,Kef,El Ksour,2020-05-23T12:00:00.000Z
32,17,18.0,1024,17,Tunisia,Kef,El Kef,2020-05-23T12:00:00.000Z
27,39,20.9,1025,29,Tunisia,Banzart,Zahanah,2020-05-23T12:00:00.000Z
26,34,41.7,1025,29,Tunisia,Banzart,Sejenane,2020-05-23T12:00:00.000Z
27,39,20.9,1025,29,Tunisia,Banzart,Rhar el Melah,2020-05-23T12:00:00.000Z
26,27,41.7,1026,29,Tunisia,Banzart,Menzel Jemil,2020-05-23T12:00:00.000Z
26,27,41.7,1026,29,Tunisia,Banzart,Menzel Bourguiba,2020-05-23T12:00:00.000Z
26,27,41.7,1026,29,Tunisia,Banzart,Menzel Abderhaman,2020-05-23T12:00:00.000Z
27,27,41.7,1026,29,Tunisia,Banzart,Rafraf,2020-05-23T12:00:00.000Z
26,27,41.7,1026,29,Tunisia,Banzart,El Alia,2020-05-23T12:00:00.000Z
26,27,41.7,1026,29,Tunisia,Banzart,Al Matlin,2020-05-23T12:00:00.000Z
32,17,18.0,1024,21,Tunisia,Bajah,Tabursuq,2020-05-23T12:00:00.000Z
26,27,41.7,1026,29,Tunisia,Banzart,Douar Tindja,2020-05-23T12:00:00.000Z
32,17,18.0,1024,17,Tunisia,Kef,As Sars,2020-05-23T12:00:00.000Z
26,27,41.7,1026,29,Tunisia,Banzart,Mateur,2020-05-23T12:00:00.000Z
27,39,20.9,1026,29,Tunisia,Bajah,Goubellat,2020-05-23T12:00:00.000Z
26,21,38.8,1026,29,Tunisia,Banzart,Bizerte,2020-05-23T12:00:00.000Z
27,39,20.9,1025,29,Tunisia,Bajah,Medjez el Bab,2020-05-23T12:00:00.000Z
30,17,18.0,1024,25,Tunisia,Bajah,Testour,2020-05-23T12:00:00.000Z
25,53,44.6,1025,29,Tunisia,Madanin,Midoun,2020-05-23T12:00:00.000Z
29,23,18.0,1025,17,Tunisia,Sidi Bu Zayd,Bir el Hafey,2020-05-23T12:00:00.000Z
28,23,26.4,1025,21,Tunisia,Sidi Bu Zayd,Er Regueb,2020-05-23T12:00:00.000Z
25,53,44.6,1025,29,Tunisia,Madanin,Houmt Souk,2020-05-23T12:00:00.000Z
26,29,48.3,1024,34,Tunisia,Madanin,Beni Kheddache,2020-05-23T12:00:00.000Z
25,53,44.6,1025,29,Tunisia,Madanin,Erriadh,2020-05-23T12:00:00.000Z
25,53,44.6,1025,29,Tunisia,Madanin,Zarzis,2020-05-23T12:00:00.000Z
25,53,44.6,1025,29,Tunisia,Madanin,Medenine,2020-05-23T12:00:00.000Z
25,41,52.8,1024,34,Tunisia,Madanin,Ben Gardane,2020-05-23T12:00:00.000Z
26,54,41.7,1025,29,Tunisia,Qabis,Bou Attouche,2020-05-23T12:00:00.000Z
26,39,20.9,1025,29,Tunisia,Nabul,Zaouiat Djedidi,2020-05-23T12:00:00.000Z
26,54,41.7,1026,29,Tunisia,Qabis,Gabes,2020-05-23T12:00:00.000Z
25,39,20.9,1026,46,Tunisia,Nabul,Takelsa,2020-05-23T12:00:00.000Z
25,57,8.7,1026,55,Tunisia,Nabul,Menzel Heurr,2020-05-23T12:00:00.000Z
26,54,41.7,1025,29,Tunisia,Qabis,El Hamma,2020-05-23T12:00:00.000Z
26,39,20.9,1025,29,Tunisia,Nabul,Mennzel Bou Zelfa,2020-05-23T12:00:00.000Z
25,39,20.9,1026,34,Tunisia,Nabul,Korbous,2020-05-23T12:00:00.000Z
25,57,8.7,1026,46,Tunisia,Nabul,Korba,2020-05-23T12:00:00.000Z
25,57,44.6,1026,29,Tunisia,Nabul,Hammamet,2020-05-23T12:00:00.000Z
25,57,8.7,1026,57,Tunisia,Nabul,Kelibia,2020-05-23T12:00:00.000Z
25,57,8.7,1026,29,Tunisia,Nabul,El Maamoura,2020-05-23T12:00:00.000Z
25,57,8.7,1026,57,Tunisia,Nabul,El Haouaria,2020-05-23T12:00:00.000Z
24,60,8.7,1027,55,Tunisia,Nabul,El Mida,2020-05-23T12:00:00.000Z
25,57,44.6,1026,29,Tunisia,Nabul,Douane,2020-05-23T12:00:00.000Z
25,57,8.7,1026,29,Tunisia,Nabul,Dar Chabanne,2020-05-23T12:00:00.000Z
25,57,8.7,1026,29,Tunisia,Nabul,Beni Khiar,2020-05-23T12:00:00.000Z
25,39,20.9,1025,29,Tunisia,Nabul,Bou Arkoub,2020-05-23T12:00:00.000Z
26,39,20.9,1025,29,Tunisia,Nabul,Beni Khalled,2020-05-23T12:00:00.000Z
31,21,36.5,1024,42,Tunisia,Qibili,El Golaa,2020-05-23T12:00:00.000Z
31,21,36.4,1024,42,Tunisia,Qibili,Douz,2020-05-23T12:00:00.000Z
26,44,23.8,1026,29,Tunisia,Safaqis,Djebeniana,2020-05-23T12:00:00.000Z
26,44,23.8,1026,25,Tunisia,Safaqis,Bir Ali Ben Khalifa,2020-05-23T12:00:00.000Z
26,44,23.8,1026,29,Tunisia,Safaqis,Gremda,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Siparia,Siparia,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Princes Town,Princes Town,2020-05-23T12:00:00.000Z
30,67,31.7,1014,25,Trinidad and Tobago,Point Fortin,Point Fortin,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Sangre Grande,Sangre Grande,2020-05-23T12:00:00.000Z
30,62,35.9,1016,29,Trinidad and Tobago,Diego Martin,Diego Martin,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Mahdiyah,Zouila,2020-05-23T12:00:00.000Z
29,74,33.0,1015,25,Trinidad and Tobago,Tunapuna/Piarco,Tunapuna,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Mahdiyah,Sidi Alouane,2020-05-23T12:00:00.000Z
29,74,33.0,1015,25,Trinidad and Tobago,Tunapuna/Piarco,Arouca,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,San Juan/Laventille,Laventille,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Mahdiyah,Salakta,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Penal/Debe,Debe,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Tunapuna/Piarco,Paradise,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Penal/Debe,Penal,2020-05-23T12:00:00.000Z
30,66,29.6,1016,29,Trinidad and Tobago,Tobago,Scarborough,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Couva-Tabaquite-Talparo,Couva,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Couva-Tabaquite-Talparo,Tabaquite,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Mahdiyah,Mahdia,2020-05-23T12:00:00.000Z
26,44,23.8,1026,29,Tunisia,Al Mahdiyah,Mellouleche,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,Mayaro,Rio Claro,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,City of San Fernando,Mon Repos,2020-05-23T12:00:00.000Z
29,74,33.0,1015,25,Trinidad and Tobago,City of San Fernando,San Fernando,2020-05-23T12:00:00.000Z
30,62,35.9,1016,25,Trinidad and Tobago,City of San Fernando,Marabella,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Mahdiyah,Ksour Essaf,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Mahdiyah,El Jem,2020-05-23T12:00:00.000Z
27,17,8.7,1025,29,Tunisia,Al Mahdiyah,Chorbane,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Mahdiyah,Chebba,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Skanes,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Sidi Ben Nour,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Seiada,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Sahline,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Touza,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Ouardenine,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Monastir,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Mesdour,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Menzel Kamel,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Ksibet el Mediouni,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Djemmal,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Ksar Hellal,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Lemta,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Beni Hassane,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Bekalta,2020-05-23T12:00:00.000Z
25,47,38.8,1026,29,Tunisia,Al Munastir,Banbalah,2020-05-23T12:00:00.000Z
29,74,33.0,1015,25,Trinidad and Tobago,Chaguanas,Chaguanas,2020-05-23T12:00:00.000Z
31,58,18.0,1016,34,Togo,Kara,Kara,2020-05-23T12:00:00.000Z
10,74,22.9,1021,9,Ukraine,Zhytomyr,Zhytomyr,2020-05-23T12:00:00.000Z
30,62,35.9,1016,29,Trinidad and Tobago,City of Port of Spain,Port of Spain,2020-05-23T12:00:00.000Z
14,44,29.0,1018,17,Ukraine,Zaporizhia,Zaporizhia,2020-05-23T12:00:00.000Z
30,62,35.9,1016,29,Trinidad and Tobago,City of Port of Spain,Mucurapo,2020-05-23T12:00:00.000Z
13,63,28.8,1022,17,Ukraine,Ternopil,Ternopil,2020-05-23T12:00:00.000Z
11,72,23.7,1017,17,Ukraine,Sumy,Sumy,2020-05-23T12:00:00.000Z
18,57,17.4,1021,17,Ukraine,Rivne,Rivne,2020-05-23T12:00:00.000Z
30,58,10.3,1012,25,Togo,Centrale,Tchamba,2020-05-23T12:00:00.000Z
29,74,33.0,1015,25,Trinidad and Tobago,Borough of Arima,Arima,2020-05-23T12:00:00.000Z
30,62,10.3,1012,25,Togo,Centrale,Sotouboua,2020-05-23T12:00:00.000Z
32,56,15.3,1012,34,Togo,Plateaux,Notse,2020-05-23T12:00:00.000Z
15,56,14.3,1023,17,Ukraine,Volyn,Volodymyr-Volynskyi,2020-05-23T12:00:00.000Z
31,70,26.7,1013,34,Togo,Maritime,Tsevie,2020-05-23T12:00:00.000Z
31,70,26.7,1013,29,Togo,Maritime,Vogan,2020-05-23T12:00:00.000Z
